file,original,gzip,rar,xz
test_data/rand/rand_100000_092.bin,12500,12543,12702,12560
test_data/rand/rand_100000_093.bin,12500,12543,12702,12560
test_data/rand/rand_100000_094.bin,12500,12543,12702,12560
test_data/rand/rand_100000_095.bin,12500,12543,12702,12560
test_data/rand/rand_100000_096.bin,12500,12543,12702,12560
test_data/rand/rand_100000_097.bin,12500,12543,12702,12560
test_data/rand/rand_100000_098.bin,12500,12543,12702,12560
test_data/rand/rand_100000_099.bin,12500,12543,12702,12560
test_data/rand/rand_100000_100.bin,12500,12543,12702,12560
test_data/urandom/urandom_10000000_001.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_002.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_003.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_004.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_005.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_006.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_007.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_008.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_009.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_010.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_011.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_012.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_013.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_014.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_015.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_016.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_017.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_018.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_019.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_001.bin,125000,125062,125218,125068
test_data/urandom/urandom_10000000_020.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_021.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_022.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_023.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_024.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_025.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_026.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_027.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_028.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_029.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_002.bin,125000,125062,125218,125068
test_data/urandom/urandom_10000000_030.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_031.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_032.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_033.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_034.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_035.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_036.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_037.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_038.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_039.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_003.bin,125000,125062,125218,125068
test_data/urandom/urandom_10000000_040.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_041.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_042.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_043.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_044.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_045.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_046.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_047.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_048.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_049.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_004.bin,125000,125062,125218,125068
test_data/urandom/urandom_10000000_050.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_051.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_052.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_053.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_054.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_055.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_056.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_057.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_058.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_059.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_005.bin,125000,125062,125218,125068
test_data/urandom/urandom_10000000_060.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_061.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_062.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_063.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_064.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_065.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_066.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_067.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_068.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_069.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_006.bin,125000,125062,125218,125068
test_data/urandom/urandom_10000000_070.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_071.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_072.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_073.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_074.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_075.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_076.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_077.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_078.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_079.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_007.bin,125000,125062,125218,125068
test_data/urandom/urandom_10000000_080.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_081.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_082.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_083.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_084.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_085.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_086.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_087.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_088.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_089.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_008.bin,125000,125062,125218,125068
test_data/urandom/urandom_10000000_090.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_091.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_092.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_093.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_094.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_095.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_096.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_097.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_098.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_10000000_099.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_009.bin,125000,125062,125218,125068
test_data/urandom/urandom_10000000_100.bin,1250000,1250238,1250228,1250120
test_data/urandom/urandom_1000000_010.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_011.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_012.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_013.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_014.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_015.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_016.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_017.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_018.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_019.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_001.bin,12500,12546,12714,12560
test_data/urandom/urandom_1000000_020.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_021.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_022.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_023.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_024.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_025.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_026.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_027.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_028.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_029.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_002.bin,12500,12546,12714,12560
test_data/urandom/urandom_1000000_030.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_031.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_032.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_033.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_034.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_035.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_036.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_037.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_038.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_039.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_003.bin,12500,12546,12714,12560
test_data/urandom/urandom_1000000_040.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_041.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_042.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_043.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_044.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_045.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_046.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_047.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_048.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_049.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_004.bin,12500,12546,12714,12560
test_data/urandom/urandom_1000000_050.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_051.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_052.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_053.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_054.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_055.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_056.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_057.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_058.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_059.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_005.bin,12500,12546,12714,12560
test_data/urandom/urandom_1000000_060.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_061.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_062.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_063.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_064.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_065.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_066.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_067.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_068.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_069.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_006.bin,12500,12546,12714,12560
test_data/urandom/urandom_1000000_070.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_071.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_072.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_073.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_074.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_075.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_076.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_077.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_078.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_079.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_007.bin,12500,12546,12714,12560
test_data/urandom/urandom_1000000_080.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_081.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_082.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_083.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_084.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_085.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_086.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_087.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_088.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_089.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_008.bin,12500,12546,12714,12560
test_data/urandom/urandom_1000000_090.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_091.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_092.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_093.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_094.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_095.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_096.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_097.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_098.bin,125000,125062,125218,125068
test_data/urandom/urandom_1000000_099.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_009.bin,12500,12546,12714,12560
test_data/urandom/urandom_1000000_100.bin,125000,125062,125218,125068
test_data/urandom/urandom_100000_010.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_011.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_012.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_013.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_014.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_015.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_016.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_017.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_018.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_019.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_020.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_021.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_022.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_023.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_024.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_025.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_026.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_027.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_028.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_029.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_030.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_031.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_032.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_033.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_034.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_035.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_036.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_037.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_038.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_039.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_040.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_041.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_042.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_043.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_044.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_045.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_046.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_047.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_048.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_049.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_050.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_051.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_052.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_053.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_054.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_055.bin,12500,12546,12714,12560
test_data/urandom/urandom_100000_056.bin,12500,12546,12714,12560
